,GRTS.Cell.ID,Quadrant,Night,LACI,LANO,MYCA,MYEV,MYLU,MYVO,MYYU,NoID,Year,Lat,Long,sset,srise,mrise,mset,GRTS_ID,Name,SiteName,Elevation,Habitat.Type,Feature.Sampled,Distance.to.Clutter..m.,Percent.Clutter,Water.Nearby,WaterDist,WaterType,Region,nightlen,observationtime,mtime,mtime2h,Nightly.Mean.Temp,Nightly.Min.Temp,Nightly.Max.Temp,Nightly.Mean.RH,Nightly.Min.RH,Nightly.Max.RH,Nightly.Precipitation,Nightly.Mean.Windsp,ddclim,WeatherSource,strm_dist,lake_dist,harv_dist,harv_year,road_dist,rnum,Fullcount,jNight,jNightM15,Habitat2,Count,SpeciesGroup,SpeciesFullPool,SpeciesSingleton,SpeciesPartPool,Site_key
4452,18318,NW1,2023-06-16,0,0,1,0,0,0,0,0,2023,56.26848,-132.07169,2023-06-16 21:39,2023-06-17 03:59,2023-06-17T02:59:47,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263842593,0.305509259,0.041180556,0.139328704,8.242857143,7.6,9,94.14285714,91,97,3,1.142857143,118.8215638,NA,3.98,1382.91,75.15,2012,61.11,683,1,167,32,forest-conifer,1,MYCA,1,1,1,18318
4453,18318,NW1,2023-06-18,0,0,0,0,0,0,0,2,2023,56.26848,-132.07169,2023-06-18 21:40,2023-06-19 03:59,NA,2023-06-18T23:12:24,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263240741,0.304907407,0.064143519,0,12.84285714,10.1,16.7,79,64,90,0,0.785714286,120.5795319,NA,3.98,1382.91,75.15,2012,61.11,684,2,169,34,forest-conifer,0,MYCA,0,0,0,18318
4454,18318,NW1,2023-06-19,0,0,4,0,1,1,0,4,2023,56.26848,-132.07169,2023-06-19 21:40,2023-06-20 03:59,NA,2023-06-19T23:48:56,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.26306713,0.304733796,0.089270833,0.0059375,16.4,12.2,21.7,58.57142857,38,77,0,1.015873016,125.8563727,NA,3.98,1382.91,75.15,2012,61.11,685,10,170,35,forest-conifer,6,MYCA,4,4,4,18318
4455,18318,NW1,2023-06-20,0,1,4,2,2,0,0,10,2023,56.26848,-132.07169,2023-06-20 21:40,2023-06-21 03:59,NA,2023-06-21T00:11:40,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.262997685,0.304664352,0.104861111,0.021527778,14.58571429,12.4,17,75.71428571,64,85,0,1.142857143,133.4563727,NA,3.98,1382.91,75.15,2012,61.11,686,19,171,36,forest-conifer,9,MYCA,4,4,4,18318
4456,18318,NW1,2024-06-12,0,0,8,1,1,2,0,8,2024,56.26848,-132.07169,2024-06-12 21:37,2024-06-13 03:59,NA,2024-06-13T01:15:41,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.265601852,0.307268519,0.151759259,0.068425926,9.428571429,8.3,11.9,83.14285714,74,90,0,0.857142857,87.94134559,NA,3.98,1382.91,75.15,2012,61.11,687,20,164,29,forest-conifer,12,MYCA,8,8,8,18318
4457,18318,NW1,2024-06-13,0,0,5,0,0,0,0,4,2024,56.26848,-132.07169,2024-06-13 21:37,2024-06-14 03:59,NA,2024-06-14T01:20:03,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264953704,0.30662037,0.15431713,0.070983796,9.571428571,8,10.9,88.85714286,83,93,0,0.714285714,89.49843716,NA,3.98,1382.91,75.15,2012,61.11,688,9,165,30,forest-conifer,5,MYCA,5,5,5,18318
4458,18318,NW1,2024-06-14,0,0,1,0,1,0,0,1,2024,56.26848,-132.07169,2024-06-14 21:38,2024-06-15 03:59,NA,2024-06-15T01:24:04,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264409722,0.306076389,0.156678241,0.073344907,11.82857143,11.2,13.7,79.28571429,71,83,0,0.928571429,92.47403578,NA,3.98,1382.91,75.15,2012,61.11,689,3,166,31,forest-conifer,2,MYCA,1,1,1,18318
4459,18318,NW1,2024-06-15,0,0,10,0,7,3,0,22,2024,56.26848,-132.07169,2024-06-15 21:39,2024-06-16 03:59,NA,2024-06-16T01:28:21,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263935185,0.305601852,0.159259259,0.075925926,13.11428571,11.3,15.3,78.28571429,72,85,0,1,95.38377827,NA,3.98,1382.91,75.15,2012,61.11,690,42,167,32,forest-conifer,20,MYCA,10,10,10,18318
4460,18318,NW1,2024-06-16,0,0,6,5,8,5,0,14,2024,56.26848,-132.07169,2024-06-16 21:39,2024-06-17 03:59,NA,2024-06-17T01:33:38,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263576389,0.305243056,0.162592593,0.079259259,12.15714286,10.7,14.9,88.14285714,78,93,0,1.515873016,99.83377827,NA,3.98,1382.91,75.15,2012,61.11,691,38,168,33,forest-conifer,24,MYCA,6,6,6,18318
4461,18318,NW1,2024-06-17,0,0,11,2,11,1,0,27,2024,56.26848,-132.07169,2024-06-17 21:39,2024-06-18 03:59,NA,2024-06-18T01:40:56,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263287037,0.304953704,0.167361111,0.084027778,12.77142857,11.8,14.6,86.57142857,78,90,0,1.373015873,103.3337783,NA,3.98,1382.91,75.15,2012,61.11,692,52,169,34,forest-conifer,25,MYCA,11,11,11,18318
4462,18318,NW1,2024-06-18,0,1,8,2,6,2,0,16,2024,56.26848,-132.07169,2024-06-18 21:40,2024-06-19 03:59,NA,2024-06-19T01:52:08,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263113426,0.304780093,0.174895833,0.0915625,13.97142857,12.6,16.7,84.28571429,74,91,0,1.142857143,106.6837783,NA,3.98,1382.91,75.15,2012,61.11,693,35,170,35,forest-conifer,19,MYCA,8,8,8,18318
4463,18318,NW1,2024-06-19,0,0,14,2,11,1,0,33,2024,56.26848,-132.07169,2024-06-19 21:40,2024-06-20 03:59,NA,2024-06-20T02:10:47,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263009259,0.304675926,0.187638889,0.104305556,13.51428571,11.5,15.6,83.28571429,70,92,0,1.46031746,111.6837783,NA,3.98,1382.91,75.15,2012,61.11,694,61,171,36,forest-conifer,28,MYCA,14,14,14,18318
4464,18318,NW1,2024-06-20,0,0,21,0,5,1,0,31,2024,56.26848,-132.07169,2024-06-20 21:40,2024-06-21 03:59,NA,2024-06-21T02:43:41,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263009259,0.304675926,0.210324074,0.126990741,14.14285714,13.3,15.2,74.14285714,68,78,0,0.928571429,116.5837783,NA,3.98,1382.91,75.15,2012,61.11,695,58,172,37,forest-conifer,27,MYCA,21,21,21,18318
4465,18318,NW1,2024-06-21,0,0,21,0,1,0,0,20,2024,56.26848,-132.07169,2024-06-21 21:40,2024-06-22 03:59,2024-06-21T22:41:07,2024-06-22T03:39:52,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263101852,0.304768519,0.207465278,0,13.61428571,12.9,14.1,90.14285714,86,97,1,1.015873016,122.5337783,NA,3.98,1382.91,75.15,2012,61.11,696,42,173,38,forest-conifer,22,MYCA,21,21,21,18318
4466,18318,NW1,2024-06-22,0,0,4,1,1,1,0,1,2024,56.26848,-132.07169,2024-06-22 21:41,2024-06-23 04:00,2024-06-22T23:25:21,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263298611,0.304965278,0.190868056,0,12.38571429,11.3,13.6,96.71428571,95,99,0,0.928571429,128.6837783,NA,3.98,1382.91,75.15,2012,61.11,697,8,174,39,forest-conifer,7,MYCA,4,4,4,18318
4467,18318,NW1,2024-06-23,0,0,0,0,0,0,0,2,2024,56.26848,-132.07169,2024-06-23 21:41,2024-06-24 04:00,2024-06-23T23:51:00,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263564815,0.305231481,0.173344907,0.006886574,12.77142857,12.5,13.2,95.57142857,94,97,0,0.785714286,132.6837783,NA,3.98,1382.91,75.15,2012,61.11,698,2,175,40,forest-conifer,0,MYCA,0,0,0,18318
4468,18318,NW1,2024-06-24,0,0,0,1,0,0,0,4,2024,56.26848,-132.07169,2024-06-24 21:41,2024-06-25 04:01,2024-06-25T00:06:06,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263935185,0.305601852,0.163194444,0.017407407,13.07142857,12.5,13.7,95,92,97,0,0.571428571,135.0337783,NA,3.98,1382.91,75.15,2012,61.11,699,5,176,41,forest-conifer,1,MYCA,0,0,0,18318
4469,18318,NW1,2024-06-25,0,0,8,0,0,0,0,7,2024,56.26848,-132.07169,2024-06-25 21:40,2024-06-26 04:01,2024-06-26T00:15:49,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264398148,0.306064815,0.156828704,0.024236111,13.95714286,13.4,14.6,84.85714286,82,88,0,1,138.4337783,NA,3.98,1382.91,75.15,2012,61.11,700,15,177,42,forest-conifer,8,MYCA,8,8,8,18318
4470,18318,NW1,2024-06-26,0,0,0,0,0,0,0,3,2024,56.26848,-132.07169,2024-06-26 21:40,2024-06-27 04:02,2024-06-27T00:22:49,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264953704,0.30662037,0.152395833,0.029224537,14.6,13,16.4,86,81,91,0,0.5,142.9337783,NA,3.98,1382.91,75.15,2012,61.11,701,3,178,43,forest-conifer,0,MYCA,0,0,0,18318
4471,18318,NW1,2024-06-27,0,0,1,0,0,0,0,9,2024,56.26848,-132.07169,2024-06-27 21:40,2024-06-28 04:02,2024-06-28T00:28:38,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.265590278,0.307256944,0.148819444,0.0334375,14.58571429,12.9,17.4,84.57142857,76,89,0,1.071428571,148.4337783,NA,3.98,1382.91,75.15,2012,61.11,702,10,179,44,forest-conifer,1,MYCA,1,1,1,18318
4472,18318,NW1,2024-06-28,0,0,3,0,2,2,0,16,2024,56.26848,-132.07169,2024-06-28 21:40,2024-06-29 04:03,2024-06-29T00:34:19,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.266331019,0.307997685,0.145393519,0.037604167,14.84285714,13.7,15.6,91.85714286,90,93,0,0.857142857,154.9337783,NA,3.98,1382.91,75.15,2012,61.11,703,23,180,45,forest-conifer,7,MYCA,3,3,3,18318
4473,18318,NW1,2024-06-29,0,0,2,0,0,0,0,21,2024,56.26848,-132.07169,2024-06-29 21:39,2024-06-30 04:04,2024-06-30T00:40:50,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.267141204,0.30880787,0.141412037,0.042395833,14.11428571,13.6,14.9,93.28571429,90,96,0,1.142857143,159.9337783,NA,3.98,1382.91,75.15,2012,61.11,704,23,181,46,forest-conifer,2,MYCA,2,2,2,18318
4474,18318,NW1,2024-06-30,0,0,2,0,0,0,0,7,2024,56.26848,-132.07169,2024-06-30 21:39,2024-07-01 04:05,2024-07-01T00:49:27,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.268055556,0.309722222,0.136030093,0.04869213,13.32857143,12.9,13.6,87,83,90,0,1.015873016,164.9337783,NA,3.98,1382.91,75.15,2012,61.11,705,9,182,47,forest-conifer,2,MYCA,2,2,2,18318
4475,18318,NW1,2024-07-01,0,0,2,0,0,0,0,7,2024,56.26848,-132.07169,2024-07-01 21:38,2024-07-02 04:06,2024-07-02T01:02:18,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.269050926,0.310717593,0.127743056,0.057974537,12.31428571,12.1,12.7,96,92,97,1,1.158730159,169.4337783,NA,3.98,1382.91,75.15,2012,61.11,706,9,183,48,forest-conifer,2,MYCA,2,2,2,18318
4476,18318,NW1,2024-07-02,0,0,0,0,0,0,0,1,2024,56.26848,-132.07169,2024-07-02 21:38,2024-07-03 04:07,2024-07-03T01:23:13,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.270127315,0.311793981,0.113888889,0.072905093,12.75714286,12,13.7,88.28571429,82,93,0,1.071428571,172.9337783,NA,3.98,1382.91,75.15,2012,61.11,707,1,184,49,forest-conifer,0,MYCA,0,0,0,18318
4477,18318,NW1,2025-06-09,0,2,2,2,0,1,0,75,2025,56.26848,-132.07169,2025-06-09 21:34,2025-06-10 04:00,NA,2025-06-10T02:45:00,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.268310185,0.309976852,0.215636574,0.132303241,8.885714286,8.3,9.4,79.28571429,71,87,0,1.761904762,31.90431963,NA,3.98,1382.91,75.15,2012,61.11,708,82,160,25,forest-conifer,7,MYCA,2,2,2,18318
4478,18318,NW1,2025-06-10,0,1,0,0,0,0,0,3,2025,56.26848,-132.07169,2025-06-10 21:35,2025-06-11 04:00,2025-06-10T22:16:00,2025-06-11T03:18:53,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.267384259,0.309050926,0.210335648,0,8.085714286,6,10,82.57142857,71,93,0,1.857142857,32.62352842,NA,3.98,1382.91,75.15,2012,61.11,709,4,161,26,forest-conifer,1,MYCA,0,0,0,18318
4479,18318,NW1,2025-06-11,0,0,1,0,1,2,0,5,2025,56.26848,-132.07169,2025-06-11 21:36,2025-06-12 04:00,2025-06-11T23:14:03,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.266539352,0.308206019,0.198576389,0,9.157142857,8.3,10,75.42857143,71,82,0,2.011904762,34.64703855,NA,3.98,1382.91,75.15,2012,61.11,710,9,162,27,forest-conifer,4,MYCA,1,1,1,18318
4480,18318,NW1,2025-06-12,0,0,7,1,1,3,0,5,2025,56.26848,-132.07169,2025-06-12 21:36,2025-06-13 03:59,2025-06-12T23:52:23,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.265775463,0.30744213,0.171724537,0.010717593,8.242857143,7.2,9.4,78.42857143,71,87,0,2.293650794,36.33828411,NA,3.98,1382.91,75.15,2012,61.11,711,17,163,28,forest-conifer,12,MYCA,7,7,7,18318
4481,18318,NW1,2025-06-13,0,0,3,2,1,1,0,3,2025,56.26848,-132.07169,2025-06-13 21:37,2025-06-14 03:59,2025-06-14T00:15:33,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.265115741,0.306782407,0.155462963,0.026319444,7.985714286,7,10,78.42857143,66,93,0,1.920634921,37.00409413,NA,3.98,1382.91,75.15,2012,61.11,712,10,164,29,forest-conifer,7,MYCA,3,3,3,18318
4482,18318,NW1,2025-06-14,0,1,2,1,1,3,0,9,2025,56.26848,-132.07169,2025-06-14 21:38,2025-06-15 03:59,2025-06-15T00:29:47,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264537037,0.306203704,0.145439815,0.035763889,10.58571429,9,13,74.71428571,63,82,0,1.797619048,39.2983203,NA,3.98,1382.91,75.15,2012,61.11,713,17,165,30,forest-conifer,8,MYCA,2,2,2,18318
4483,18318,NW1,2025-06-15,0,1,4,3,4,3,0,9,2025,56.26848,-132.07169,2025-06-15 21:38,2025-06-16 03:59,2025-06-16T00:39:08,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.264039352,0.305706019,0.138854167,0.041851852,12.2,11.1,13.9,78.57142857,67,88,1,1.992063492,42.90520972,NA,3.98,1382.91,75.15,2012,61.11,714,24,166,31,forest-conifer,15,MYCA,4,4,4,18318
4484,18318,NW1,2025-06-16,0,0,2,0,3,1,0,2,2025,56.26848,-132.07169,2025-06-16 21:39,2025-06-17 03:59,2025-06-17T00:45:57,NA,18318,Wrangell,foorp1,60,forest-conifer,Creek,2,60,1,3.98,stream,Alaska,0.263657407,0.305324074,0.134085648,0.046238426,10.62857143,10,11.7,81.85714286,72,87,0,2.075396825,46.44996788,NA,3.98,1382.91,75.15,2012,61.11,715,8,167,32,forest-conifer,6,MYCA,2,2,2,18318
4485,18318,NW2,2019-07-16,0,0,0,0,2,0,0,4,2019,56.28338,-132.1039,2019-07-16 21:25,2019-07-17 04:24,2019-07-16T21:36:31,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.29130787,0.332974537,0.283333333,0,13.975,13.3,14.4,92.375,89,94,1,3.468253968,311.7379099,NA,490.56,48.65,53.66,1994,101.75,721,6,197,62,wetland,2,MYCA,0,0,0,18318
4486,18318,NW2,2019-07-17,0,0,0,0,0,2,0,0,2019,56.28338,-132.1039,2019-07-17 21:23,2019-07-18 04:26,2019-07-17T22:09:11,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.293391204,0.33505787,0.261747685,0,13.1375,12.8,13.9,95.625,93,100,0,1.022222222,316.4379099,NA,490.56,48.65,53.66,1994,101.75,722,2,198,63,wetland,2,MYCA,0,0,0,18318
4487,18318,NW2,2019-07-18,0,0,0,0,0,0,0,1,2019,56.28338,-132.1039,2019-07-18 21:22,2019-07-19 04:27,2019-07-18T22:34:06,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.295532407,0.337199074,0.24556713,0,13.2,12.8,14,95.66666667,88,100,0,0.6,319.7379099,NA,490.56,48.65,53.66,1994,101.75,723,1,199,64,wetland,0,MYCA,0,0,0,18318
4488,18318,NW2,2019-07-19,0,0,0,0,0,0,0,1,2019,56.28338,-132.1039,2019-07-19 21:20,2019-07-20 04:29,2019-07-19T22:53:39,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.297719907,0.339386574,0.233136574,0,13.225,12.8,13.9,98.625,93,100,1,0.428571429,323.6379099,NA,490.56,48.65,53.66,1994,101.75,724,1,200,65,wetland,0,MYCA,0,0,0,18318
4489,18318,NW2,2019-07-20,0,0,0,0,0,0,0,2,2019,56.28338,-132.1039,2019-07-20 21:19,2019-07-21 04:31,2019-07-20T23:09:47,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.299953704,0.34162037,0.223090278,0,12.28888889,10.6,14.4,94.22222222,87,100,0,0,328.3879099,NA,490.56,48.65,53.66,1994,101.75,725,2,201,66,wetland,0,MYCA,0,0,0,18318
4490,18318,NW2,2019-07-21,0,0,0,0,1,0,0,4,2019,56.28338,-132.1039,2019-07-21 21:17,2019-07-22 04:32,2019-07-21T23:23:54,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.30224537,0.343912037,0.214467593,0.004444444,13.73333333,12,16.1,87.55555556,72,100,0,1.166666667,332.4879099,NA,490.56,48.65,53.66,1994,101.75,726,5,202,67,wetland,1,MYCA,0,0,0,18318
4491,18318,NW2,2019-07-22,0,0,0,0,1,0,0,1,2019,56.28338,-132.1039,2019-07-22 21:15,2019-07-23 04:34,2019-07-22T23:37:07,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.304594907,0.346261574,0.206493056,0.014768519,14.7,13,19.4,90.88888889,61,100,1,2.948412698,338.0879099,NA,490.56,48.65,53.66,1994,101.75,727,2,203,68,wetland,1,MYCA,0,0,0,18318
4492,18318,NW2,2020-07-03,0,0,0,3,19,3,0,19,2020,56.28338,-132.1039,2020-07-03 21:37,2020-07-04 04:08,NA,2020-07-04T03:26:17,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.271111111,0.312777778,0.241979167,0.158645833,13.38571429,13,13.9,90.28571429,87,94,NA,0,140.1710777,NA,490.56,48.65,53.66,1994,101.75,728,44,185,50,wetland,25,MYCA,0,0,0,18318
4493,18318,NW2,2020-07-04,0,0,0,0,13,1,0,7,2020,56.28338,-132.1039,2020-07-04 21:37,2020-07-05 04:09,2020-07-04T21:45:13,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.272349537,0.314016204,0.266724537,0,12.21428571,11.1,13.3,93.42857143,88,100,0,0,144.5710777,NA,490.56,48.65,53.66,1994,101.75,729,21,186,51,wetland,14,MYCA,0,0,0,18318
4494,18318,NW2,2020-07-05,0,0,0,0,9,2,0,6,2020,56.28338,-132.1039,2020-07-05 21:36,2020-07-06 04:10,2020-07-05T22:31:58,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.273657407,0.315324074,0.235034722,0,12.77142857,12.2,14.4,90.57142857,78,97,0,0,148.7710777,NA,490.56,48.65,53.66,1994,101.75,730,17,187,52,wetland,11,MYCA,0,0,0,18318
4495,18318,NW2,2020-07-06,0,0,0,1,7,0,0,5,2020,56.28338,-132.1039,2020-07-06 21:35,2020-07-07 04:11,2020-07-06T23:04:41,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.275069444,0.316736111,0.213136574,0,13.24285714,12.2,14.4,87.57142857,81,93,0,0,152.3710777,NA,490.56,48.65,53.66,1994,101.75,731,13,188,53,wetland,8,MYCA,0,0,0,18318
4496,18318,NW2,2021-07-08,0,0,0,15,14,3,0,21,2021,56.28338,-132.1039,2021-07-08 21:33,2021-07-09 04:13,2021-07-09T03:23:45,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.277685185,0.319351852,0.034733796,0.159618056,12.54285714,12,13,97,93,100,6,0.416666667,193.0296748,NA,490.56,48.65,53.66,1994,101.75,732,53,189,54,wetland,32,MYCA,0,0,0,18318
4497,18318,NW2,2021-07-09,0,0,0,2,5,0,0,8,2021,56.28338,-132.1039,2021-07-09 21:32,2021-07-10 04:15,NA,2021-07-09T22:03:45,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.279282407,0.320949074,0.021423611,0,12.84285714,12,13.3,96.71428571,94,100,3,1.257936508,197.1296748,NA,490.56,48.65,53.66,1994,101.75,733,15,190,55,wetland,7,MYCA,0,0,0,18318
4498,18318,NW2,2021-07-10,0,0,0,5,6,2,0,4,2021,56.28338,-132.1039,2021-07-10 21:31,2021-07-11 04:16,NA,2021-07-10T22:38:21,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.280960648,0.322627315,0.04619213,0,12.54285714,12,13.7,96.85714286,90,100,0,0.357142857,200.3296748,NA,490.56,48.65,53.66,1994,101.75,734,17,191,56,wetland,13,MYCA,0,0,0,18318
4499,18318,NW2,2021-07-11,0,0,0,1,9,0,0,7,2021,56.28338,-132.1039,2021-07-11 21:30,2021-07-12 04:17,NA,2021-07-11T23:02:37,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.282696759,0.324363426,0.063819444,0,12.67142857,11.7,14,93.71428571,93,96,0,0.571428571,203.3796748,NA,490.56,48.65,53.66,1994,101.75,735,17,192,57,wetland,10,MYCA,0,0,0,18318
4500,18318,NW2,2021-07-12,0,0,0,1,19,1,0,9,2021,56.28338,-132.1039,2021-07-12 21:29,2021-07-13 04:19,NA,2021-07-12T23:20:05,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.284502315,0.326168981,0.076759259,0,12.925,12.2,13.3,98.875,94,100,1,0.236111111,207.8296748,NA,490.56,48.65,53.66,1994,101.75,736,30,193,58,wetland,21,MYCA,0,0,0,18318
4501,18318,NW2,2022-06-21,0,0,0,0,0,0,0,19,2022,56.28338,-132.1039,2022-06-21 21:41,2022-06-22 03:59,2022-06-22T01:29:56,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.262881944,0.304548611,0.10400463,0.075543981,8.128571429,8,8.3,96.14285714,93,100,1,1.095238095,130.1341203,NA,490.56,48.65,53.66,1994,101.75,737,19,172,37,wetland,0,MYCA,0,0,0,18318
4502,18318,NW2,2022-06-22,0,0,0,0,0,0,0,9,2022,56.28338,-132.1039,2022-06-22 21:41,2022-06-23 04:00,2022-06-23T01:37:16,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.263032407,0.304699074,0.099143519,0.080555556,9.5,8.9,10,96.28571429,93,100,0,0,130.4234433,NA,490.56,48.65,53.66,1994,101.75,738,9,173,38,wetland,0,MYCA,0,0,0,18318
4503,18318,NW2,2023-06-13,0,0,0,1,3,0,0,4,2023,56.28338,-132.1039,2023-06-13 21:37,2023-06-14 03:59,2023-06-14T02:10:16,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.265277778,0.306944444,0.075902778,0.106041667,11.38571429,10,12.9,69.57142857,62,79,0,2.952380952,113.8695645,NA,490.56,48.65,53.66,1994,101.75,739,8,164,29,wetland,4,MYCA,0,0,0,18318
4504,18318,NW2,2023-06-14,0,0,1,5,11,2,0,7,2023,56.28338,-132.1039,2023-06-14 21:38,2023-06-15 03:59,2023-06-15T02:20:39,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.264652778,0.306319444,0.068530093,0.112789352,9.571428571,7.6,11.6,77.71428571,71,87,0,1.373015873,115.5555688,NA,490.56,48.65,53.66,1994,101.75,740,26,165,30,wetland,19,MYCA,1,1,1,18318
4505,18318,NW2,2023-06-15,0,4,0,0,6,0,0,7,2023,56.28338,-132.1039,2023-06-15 21:38,2023-06-16 03:59,2023-06-16T02:35:55,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.26412037,0.305787037,0.057824074,0.122962963,11.67142857,11.4,12.1,90.28571429,86,93,4,2.19047619,118.2183864,NA,490.56,48.65,53.66,1994,101.75,741,17,166,31,wetland,10,MYCA,0,0,0,18318
4506,18318,NW2,2023-06-16,0,0,0,6,1,0,0,10,2023,56.28338,-132.1039,2023-06-16 21:39,2023-06-17 03:59,2023-06-17T02:59:46,NA,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.263680556,0.305347222,0.04119213,0.139155093,8.242857143,7.6,9,94.14285714,91,97,3,1.142857143,118.8215638,NA,490.56,48.65,53.66,1994,101.75,742,17,167,32,wetland,7,MYCA,0,0,0,18318
4507,18318,NW2,2023-06-17,0,0,0,1,0,0,0,1,2023,56.28338,-132.1039,2023-06-17 21:39,2023-06-18 03:59,2023-06-18T03:37:31,2023-06-17T22:17:17,18318,Wrangell,foopd1,173,wetland,Pond,1,30,1,48.65,pond,Alaska,0.263333333,0.305,-0.222384259,0.165034722,8.928571429,8.1,11.4,89.71428571,78,95,0,0.857142857,119.5647846,NA,490.56,48.65,53.66,1994,101.75,743,2,168,33,wetland,1,MYCA,0,0,0,18318
